"Date","Price","Open","High","Low","Vol.","Change %"
"25-08-2023","1,395.90","1,401.90","1,414.60","1,384.10","64.74K","-0.43%"
"24-08-2023","1,401.90","1,411.00","1,425.00","1,400.00","90.62K","-0.15%"
"23-08-2023","1,404.00","1,419.70","1,422.95","1,394.90","135.85K","-0.42%"
"22-08-2023","1,409.95","1,373.70","1,422.30","1,373.00","226.97K","3.02%"
"21-08-2023","1,368.65","1,376.35","1,394.70","1,366.00","107.96K","-0.48%"
"18-08-2023","1,375.20","1,384.00","1,393.80","1,371.00","114.92K","-0.66%"
"17-08-2023","1,384.40","1,397.90","1,410.00","1,382.00","95.93K","-0.91%"
"16-08-2023","1,397.15","1,403.00","1,423.45","1,391.25","145.77K","-0.62%"
"14-08-2023","1,405.90","1,428.80","1,440.00","1,394.95","259.53K","-1.45%"
"11-08-2023","1,426.55","1,407.45","1,433.10","1,400.20","232.11K","1.88%"
"10-08-2023","1,400.20","1,408.00","1,422.95","1,393.20","246.94K","-0.25%"
"09-08-2023","1,403.70","1,385.00","1,414.00","1,385.00","364.31K","1.82%"
"08-08-2023","1,378.65","1,342.40","1,392.40","1,324.45","549.65K","3.22%"
"07-08-2023","1,335.70","1,318.65","1,344.95","1,314.05","208.53K","2.00%"
"04-08-2023","1,309.55","1,295.00","1,318.90","1,280.00","131.61K","0.92%"
"03-08-2023","1,297.65","1,306.95","1,319.95","1,285.00","173.52K","-0.68%"
"02-08-2023","1,306.50","1,304.95","1,326.00","1,299.00","190.27K","0.44%"
"01-08-2023","1,300.80","1,306.70","1,320.80","1,298.00","134.68K","0.04%"
"31-07-2023","1,300.30","1,298.90","1,334.45","1,296.20","218.68K","1.11%"
"28-07-2023","1,286.05","1,299.70","1,306.10","1,282.85","90.95K","-0.53%"
"27-07-2023","1,292.85","1,304.70","1,315.00","1,291.00","98.05K","-0.16%"
"26-07-2023","1,294.90","1,317.00","1,317.00","1,292.50","147.02K","-0.17%"
"25-07-2023","1,297.10","1,319.35","1,319.70","1,294.10","100.04K","-1.02%"
"24-07-2023","1,310.45","1,326.95","1,326.95","1,308.00","98.26K","-0.47%"
"21-07-2023","1,316.70","1,320.00","1,335.90","1,311.55","111.08K","-0.02%"
"20-07-2023","1,317.00","1,318.70","1,330.30","1,312.05","129.95K","0.12%"
"19-07-2023","1,315.45","1,316.35","1,333.00","1,311.55","65.52K","-0.07%"
"18-07-2023","1,316.40","1,324.70","1,335.00","1,305.05","69.65K","-0.12%"
"17-07-2023","1,318.00","1,317.70","1,330.00","1,311.10","101.72K","0.63%"
"14-07-2023","1,309.75","1,308.70","1,322.55","1,299.60","67.26K","0.89%"
"13-07-2023","1,298.15","1,317.40","1,321.00","1,295.00","120.71K","-0.86%"
"12-07-2023","1,309.45","1,329.95","1,349.00","1,300.00","158.46K","-1.10%"
"11-07-2023","1,323.95","1,359.70","1,363.95","1,306.15","117.23K","-2.18%"
"10-07-2023","1,353.50","1,360.00","1,370.00","1,343.50","60.57K","-0.47%"
"07-07-2023","1,359.85","1,372.00","1,380.00","1,355.00","169.40K","-1.05%"
"06-07-2023","1,374.30","1,378.00","1,384.90","1,368.00","63.47K","-0.30%"
